grid_id,total_road_len
74623,52397.724292023326
74624,68277.4128060926
74625,73536.65258433885
74626,120205.37433368443
74627,75903.1499091645
75034,296227.9799509533
75035,231970.0638570309
75036,67523.89991219487
75037,80784.7141844774
75038,93038.65254911855
75039,43264.94225334493
75040,62052.79851575174
75041,68083.55438198282
75042,82525.1484606805
75043,83804.31099676008
75044,55146.478167091285
75045,116018.56519767379
75453,248616.7441689867
75454,149211.71186620943
75455,88587.34841450478
75456,72304.81634998001
75457,83489.98201818194
75458,69762.86590101382
75459,63140.994207448566
75460,81733.9669327102
75461,48117.12644143274
75462,57739.71098150004
75872,14577.788947285064
75873,95990.50505732626
75874,41926.35402787299
75875,50638.57684385016
75876,94528.4025355642
75877,33187.07876567249
75878,47478.35403865363
75879,50279.90057340366
75880,83731.22024223037
76291,7066.443438537802
76292,66507.31422253812
76293,63124.616324085204
76294,48954.60734913807
76295,51859.87123164934
76296,36743.60046377389
76297,36022.12478931607
76711,9722.144287484898
76712,76834.18001003924
76713,78714.32214221935
76714,64932.40106821476
76715,40560.72009418863
76716,53725.755090707375
77132,41121.93986772891
77550,6045.1464043434735
77551,15718.258494867618
33632,24821.468489694584
33634,23802.06856270873
33638,12785.779288405398
33640,60883.33685990999
33641,40574.9004504423
34047,27388.409759890463
34048,45550.78565280816
34051,11984.527878964273
34052,25052.40147263681
34053,45747.20123536265
34054,6414.591934710895
34055,11050.021538089597
34056,49552.53495634362
34057,68693.64688027982
34058,80999.65397053021
34059,114952.26091225601
34060,117373.16591779863
34061,93114.16799698654
34062,28626.316439640777
34466,27388.409759890463
34471,51440.49197418773
34472,77229.7400459293
34473,86529.94867420837
34474,121927.50213007229
34475,63407.4487768198
34476,77765.34820094822
34477,98224.65325542408
34478,90783.14548293364
34479,226683.53896022154
34480,194846.71247225726
34481,6432.389930073744
34885,68760.8153877892
34889,26393.175253403195
34890,75760.61801191537
34891,40187.46563367047
34892,83842.17837948773
34893,84736.63841258736
34894,44355.44575867417
34895,42387.12840655369
34896,35341.75968329721
34897,85606.4573271793
34898,143783.18935221035
34899,181827.19001333794
35304,41217.694383497954
35305,38629.90232265259
35308,28059.14237711021
35309,5690.832246342759
35310,4825.361731829519
35311,21138.220397486548
35312,46771.56151038608
35313,7536.950726954597
35314,49246.948815271426
35315,96926.25797322311
35316,89380.79568930788
35317,230345.33999618722
35318,23525.056799211936
35723,61106.192612048246
35724,15934.051795670906
35727,48925.48187616111
35728,4271.823363734492
35731,24178.871830564167
35732,65750.418647192
35733,44136.49718491439
35734,41728.44458249089
35735,86333.66484864498
35736,148107.17809928398
36140,31911.550979298863
36141,31434.524954350032
36142,91359.39202428135
36143,48001.122985904534
36144,28266.051370821617
36145,48967.556558229335
36146,56246.11616725759
36147,6390.1584556898715
36150,12217.955137249297
36151,34464.6945880113
36152,63931.63804906056
36153,31926.760427105117
36154,100267.53857650186
36155,103976.29723045994
36559,8704.09160537275
36560,110004.43562329916
36561,17941.88310513978
36563,45133.23016522798
36564,41540.72356107483
36565,52035.789863334154
36568,8350.452839835189
36569,70885.97702535836
36570,87384.72515893383
36571,79465.95308382169
36572,73899.43453890012
36573,104964.47576104858
36574,233539.66074779892
36979,57801.41325111376
36980,59278.76076008686
36981,18856.269168836785
36982,8071.608569072863
36983,62404.526315855954
36984,25779.80744056946
36985,44921.012775333686
36986,26049.220390309205
36987,64572.54835165309
36988,65912.32558319374
36989,22293.69555986398
36990,20183.530463838913
36991,22969.170491818648
36992,88181.74271507568
36993,90764.46916817168
36994,60962.60220649312
37398,79709.60553898246
37399,59583.568551288685
37400,67552.30205681674
37401,59014.14004931579
37402,46172.70533359571
37403,13779.788246935168
37404,6262.479392727668
37405,7440.203428717401
37406,25298.00292513571
37407,110881.63693998558
37408,76307.94742124384
37409,26608.965429615364
37410,79749.85556172377
37411,115867.33212847376
37412,76357.47866820017
37413,212175.8204493796
37414,1935.8602479283204
37816,4813.540213520183
37817,55707.633942771776
37818,22325.733339705082
37819,47241.89448508432
37820,80614.11792543017
37821,46128.17367368249
37822,16238.609512246829
37824,12918.353778513118
37825,85452.06603659957
37826,86940.69521404014
37827,64402.647442962356
37828,85780.0839858259
37829,69849.0270219477
37830,147344.22625677066
37831,126202.97871062043
37832,191022.52732842384
37833,41713.998219076915
38237,3414.9340107879275
38238,59599.49821550489
38239,88415.20404392842
38240,38309.57909499098
38241,27203.88942500601
38242,1712.2299224196372
38243,17256.58556823211
38244,51195.15172421975
38245,94497.25647070697
38246,166788.5419948893
38247,72198.76173647141
38248,64985.80657528767
38249,89826.00572491443
38250,113110.71167347876
38251,180852.21536292232
38657,849.6351930847765
38659,50787.03713636936
38661,77425.77873182943
38662,95189.70034926511
38663,87080.64329263252
38664,84286.47220608777
38665,42515.604848883755
38666,67980.15037885688
38667,100997.19497641941
38670,80819.92316933577
39082,122534.30451873643
39083,84942.47726313541
39084,63736.08985459797
39085,6421.3723973977485
39501,37042.10652346619
39502,15184.904992816628
36767,27664.0219055361
37186,18182.925440673465
37187,18182.925440673465
37606,36353.549419870316
37607,20529.068039504073
38026,14738.933675339187
38027,35730.820710524546
38028,78357.84763976792
38029,24064.09696574565
38030,24064.09696574565
38446,3848.407586516451
38447,32633.248074095998
38448,61580.44762138277
38449,24064.09696574565
38867,34749.3679255358
38868,14331.673795836687
39286,27106.59347815728
39287,59501.52159342867
39288,5240.149439773244
39706,58054.128571659676
39707,6830.611382874963
39715,5710.38053366936
39716,5710.38053366936
40125,13575.929153415216
40126,7186.040874788602
40133,10708.951353235774
40134,25684.804657513054
40545,22387.14746402823
40546,17052.910957032356
40548,8679.584987924347
40550,1475.5585818811844
40551,3130.2137812148126
40552,27515.123348028555
40553,8255.046503984267
40965,27796.740722961287
40966,44032.39681078743
40967,36533.75131611854
40968,19657.462453309643
40969,22128.087962155976
40970,52778.05912321867
40971,31483.562156405533
40972,30860.80622072638
40973,10771.965892518383
41385,4109.433252944383
41386,15327.804658794626
41387,69113.0066863375
41388,145708.69984054368
41389,20644.193572950084
41807,6949.229914789841
18246,7829.020647706391
18250,4097.2019958128485
18664,1747.9180475300318
18665,32364.234297323652
18666,20492.314461055663
18669,34316.38970619937
18670,11906.349100320378
19081,27689.060837526453
19082,8180.698942725328
19083,30533.758569624064
19084,31549.900074846795
19085,28869.96599584432
19086,44474.51308402408
19087,30254.656403696066
19088,24085.116158754587
19498,1959.0975612356156
19499,13612.215262370371
19500,51857.37222300109
19501,78839.7229897124
19503,4133.574037894761
19506,5408.492105980385
19919,63815.89721391896
19920,15646.79439455772
20339,15646.79439455772
20340,40415.91368638882
20759,18664.334156454413
20760,28363.68576539315
20761,6889.2205464023245
21179,3581.1271742100635
21180,10789.274682084802
52557,30765.85546836864
52558,39012.41295029617
52559,87270.63221992721
52562,37179.86097920896
52563,71980.72211975917
52564,43624.51687529737
52565,56195.841216026136
52566,43421.98448387279
52567,2259.1759691692014
52975,211929.39898839066
52976,96342.48208764885
52977,81763.38379425825
52978,84311.04929790116
52979,142220.0182830669
52980,86984.50394345079
52981,39356.36651505144
52982,64264.279093353085
52983,41737.67319286979
52984,64456.34424253893
52985,26566.664391651393
52986,17656.26413702892
53395,49827.10520903355
53396,80152.80945727242
53397,110440.698920785
53398,143377.46821808768
53399,93562.12972398961
53400,102597.57442165502
53401,52981.46172697484
53402,60111.68330741362
53403,48434.70548204026
53404,65356.18473020296
53405,49053.30850726297
53406,12340.551105413157
53813,168664.6666059805
53814,138558.66526404984
53815,129476.17811807658
53816,160702.40630056994
53817,205520.75409972368
53818,197932.10445051495
53819,88927.1718385271
53820,162022.6124762758
53821,56479.24848392739
53822,41969.07516561837
53823,73130.20418797646
53824,93588.20715924114
53825,67133.50471055694
53826,42558.694475893084
54232,298327.51963023224
54233,93102.67917958922
54234,80607.572748742
54235,277089.5106490703
54236,338837.31410224125
54237,425289.5900845257
54238,68182.81374142108
54239,46622.50085550555
54240,58613.209908824145
54241,43493.28512203859
54242,86665.10809187796
54243,176880.3979236907
54244,177495.16453247907
54245,44518.27306308044
54651,103550.22960714369
54652,47927.56809839115
54653,83186.05627232914
54654,285707.6783797843
54655,388810.21523305983
54656,397342.73091626965
54657,315216.78561227303
54658,126009.20821132125
54659,75839.3377875888
54660,53626.641627770165
54661,70825.43066196164
54662,89592.04023732537
54663,103937.65447927137
55070,188259.99246295603
55071,123332.86076358925
55072,232785.64675006884
55073,460206.57465374045
55074,372533.2164110467
55075,335528.6577586384
55076,209736.39828243092
55077,190326.35090995274
55078,178433.2584713735
55079,114602.07698738297
55080,169820.70055595788
55081,103117.07325483824
55082,108759.99365372221
55083,52243.314109762345
55489,256175.402347601
55490,361444.8564919791
55491,235093.96838930683
55492,373753.23100868677
55493,387472.9853285212
55494,390457.68847345974
55495,323298.2675373974
55496,205620.56356115802
55497,227465.94916383037
55498,186309.1132578302
55499,184166.84151620854
55500,135803.0031750064
55501,300175.1878019364
55908,183621.39546579853
55909,351623.3328700554
55910,246581.86866760615
55911,212522.1976063634
55912,317286.2015697443
55913,366337.02924680954
55914,268336.085620663
55915,96694.10629122875
55916,166234.59033987304
55917,154295.30960760938
55918,308832.6587613358
55919,42152.2946041561
55920,146822.3141883325
55921,48777.62084464637
56327,183797.08905571475
56328,126260.23507546946
56329,174522.90563194884
56330,231004.12992408295
56331,352760.8605787451
56332,308614.70033585053
56333,322943.42928920157
56334,299197.8806879126
56335,67861.86137755214
56336,9277.342985942798
56746,336941.8315662397
56747,410055.0421120261
56748,299879.5815518353
56749,181513.53860234306
56750,393608.04041811224
56751,327470.7001763788
56752,241920.0225212978
56753,71264.24223826111
57165,289780.21061360557
57166,455669.2202809026
57167,392336.221233433
57168,178310.34894995549
57169,198745.91387862538
57170,18127.759513891953
57584,47565.615833053955
57585,12111.08832251971
57587,7922.172726838924
57588,2760.0909233732827
32024,24741.209711291067
32025,13983.237175177408
32026,11059.326836709453
32442,24903.877062417825
32443,82473.22454338033
32444,81922.1989553269
32445,47447.25436268972
32446,18489.97010628144
32863,28322.711645201583
32864,45208.903276385194
32865,84195.2031699282
32866,6977.289221118954
32867,21306.882101013023
32868,40507.473285235996
32869,25683.679881989345
33283,1165.3985123290613
33284,93453.58248276176
33285,96471.45847963008
33286,68883.18737803373
33287,30670.21610044132
33288,48343.443045011394
33702,26244.44479870502
33703,68323.58484176476
33704,93704.24402520145
33705,72210.0152614982
33706,71390.29754288755
33707,33529.10286523787
34121,53915.76770081535
34122,64677.88434531636
34123,45425.58609082381
34124,82252.94938497036
34125,61628.65636691735
34126,49235.4824627507
34127,7755.5324456866965
34539,20273.080496867595
34540,51067.679687340074
34541,78267.94659813789
34542,24998.78816150464
34543,15855.381929572399
34544,23781.35232117492
34545,96769.48132396398
34546,15905.63968025531
34549,30279.052566874234
34959,2376.5877455929685
34962,47719.67225167676
34963,56159.755090353014
34964,32626.987721459613
34965,67903.33410557537
34966,27383.881489267726
34967,53110.40137056061
34968,88581.49038930064
34969,31482.73506497771
34970,33536.11459035818
34971,15163.929350814751
35382,65778.70852458893
35383,44592.49922144985
35384,84246.67370501948
35385,46930.23606729813
35386,46952.16574643977
35387,39082.94842502799
35388,74300.12970009662
35389,19919.337895355566
35801,10150.377012467146
35802,12653.318781199354
35803,69909.7410644023
35804,59086.88500044163
35805,106974.86600773422
35806,66096.97277831704
35807,45806.054396377374
36219,48898.993649315285
36220,31217.214351175076
36221,63984.23416118177
36222,119879.79883152372
36223,267861.9443226731
36637,8843.483946898237
36638,8843.483946898237
36639,18492.91125772111
36640,15834.14062633289
36641,124175.52666884298
37059,6023.63023267083
59968,115630.78626061585
59969,159041.37986998627
59970,115696.53501096963
60386,67893.54007196624
60387,70415.22035294789
60388,86315.78088534142
60389,90611.40198304706
60390,346364.337443245
60391,103026.25949487695
60804,77627.90592509991
60805,74081.10951374886
60806,119271.30627960633
60807,158165.2546702734
60808,243066.30272294892
60809,331363.19520617276
60810,276616.2199140181
60811,135368.15357954398
61222,138679.49448874162
61223,79244.80309743091
61224,63566.75892435096
61225,89012.19087144763
61226,93246.4183956767
61227,360571.60195097787
61228,283622.6462048118
61229,120842.71562976451
61230,91859.51810483276
61640,57134.33395045032
61641,127859.2528377809
61642,107654.77121163307
61643,42514.528428335645
61644,110761.93576215464
61645,130894.38619053809
61646,251981.10098769603
61647,320587.62730265333
61648,110557.15268326827
61649,96849.14143729508
62058,87285.26253580822
62059,241932.03630716217
62060,352125.74887298443
62061,73265.5290519865
62062,194446.14115996897
62063,132976.2934072593
62064,182540.88384071915
62065,359547.4480488023
62066,143624.30398740814
62067,138099.21692793583
62068,98919.4641548219
62069,56053.955531124564
62477,205976.924263735
62478,55600.03170630017
62479,158972.54304724006
62480,139590.64668712273
62481,287828.0473973921
62482,233555.16181130247
62483,144993.3630618071
62484,246581.0289900193
62485,96905.76334218496
62486,92489.85634863914
62487,61880.112438889846
62488,81689.63067066723
62893,80520.31071640427
62894,37481.084710794814
62895,106023.56751120111
62896,230646.49066017848
62897,310425.55651847174
62898,283810.7941830485
62899,344286.65432841016
62900,235607.81476462938
62901,30417.852432616448
62902,360029.13536065456
62903,329029.94306218094
62904,103412.7601403008
62905,97225.85394379764
62906,276606.15446168574
62907,193395.27955183835
63313,42205.20412758821
63314,47835.28447980336
63315,114358.89781414997
63316,190344.97028267343
63317,107313.08109167818
63318,206798.2269726353
63319,276930.8442006137
63320,70842.77076264104
63321,96950.35630790933
63322,198173.5233774259
63323,57835.616962131804
63324,79529.52403423462
63325,219908.7758351699
63326,225192.31027243182
63327,112025.95649018319
63731,96789.47540681394
63732,104081.37231683782
63733,85349.90643361057
63734,78330.14621441088
63735,61629.60010994507
63736,65395.21009667602
63737,53129.12199097117
63738,181027.14969928548
63739,174879.1118767354
63740,148316.89431691635
63741,112705.38586222917
63742,69822.12521803899
63743,121515.28431283367
63744,136023.28593647573
63745,242563.6107371586
63746,98041.12570321852
64151,154943.84054393854
64152,176111.65116748403
64153,94160.71838879063
64154,149334.9648932248
64155,77980.28983373364
64156,252668.02111212732
64157,147422.77077216996
64158,124164.0085009803
64159,116309.2774954327
64160,19057.873597683512
64161,15949.515618007814
64162,236526.54753001194
64163,339911.891495159
64164,262797.8161083236
64165,141056.93212086445
64571,121186.53872338962
64572,221196.4641851054
64573,290907.42191956565
64574,100599.6382132466
64575,342497.2969379022
64576,122818.0880060285
64577,104726.7656753205
64578,123135.60308596955
64579,138642.40556699288
64580,134011.89478559283
64581,115989.23493763249
64582,309958.80819114187
64583,139904.06781133922
64991,85874.75052996603
64992,208638.60151754002
64994,182532.72062776878
64995,163386.71234744
64996,166562.8199194968
64997,190983.34462203793
64998,222531.01785229633
64999,101205.87061901699
65000,149760.64907784795
65001,189058.29897836095
65413,109111.67120116256
65414,239665.69557029856
65415,201634.04621028664
65416,151792.60893310214
65417,247383.4591739186
65418,182343.5323386077
65419,134642.5147604754
65835,185873.33474242935
65836,265950.2986555265
65837,189065.1073431409
42909,17464.215609083418
42910,55632.3495668364
42911,16765.918265775763
43327,19164.083341972877
43328,62550.065609979596
43329,87718.8434718179
43330,84674.44821241639
43331,29664.589795011783
43747,40000.06182316981
43748,67231.24105548655
43749,63661.47350424787
43750,35877.412669316655
43751,51882.10206131518
44164,39100.20280146235
44165,42210.24604122956
44166,46951.81030673093
44167,96170.3897595711
44168,185288.68712954194
44169,110113.88143424077
44170,49316.71473263757
44171,16975.427231646954
44582,10039.732069570673
44583,61470.30835151135
44585,109753.39879086749
44586,116690.37935179676
44587,278720.8550381049
44588,42075.10560467516
44589,44069.14813760947
44590,45325.47097883975
45000,23152.011828570136
45001,91139.88526067426
45002,111246.34765734975
45003,111002.68595222701
45004,114408.22245248043
45005,39025.14482047391
45006,49263.544336785
45007,83913.62294187419
45008,67608.9983210103
45009,36518.58393684673
45417,53498.595626589944
45418,56560.69932239613
45419,119942.74879511137
45420,97512.18533181574
45421,30631.89590704541
45422,47776.203689572
45423,80103.54675410294
45424,35038.236438933636
45425,68920.64504157352
45426,46182.84715365819
45427,72962.51740452407
45428,53872.82379783245
45429,15487.602155071161
45430,17972.433807617
45834,4595.794044454615
45835,71048.69528043608
45836,97655.01666254089
45837,37431.333579091195
45839,24348.298261448388
45841,7360.064497860144
45842,44321.97740379096
45843,79153.00502719378
45844,78118.89769817331
45845,45288.69286355143
45846,15884.066741155073
45847,74362.97149619616
45848,49977.795697885864
45849,17972.433807617
46254,34503.64470509324
46255,86952.07952494945
46256,25258.918735103925
46257,20134.090514600368
46258,46272.57349348736
46259,43669.34352220347
46260,37618.36468463895
46261,60540.00512028822
46262,62551.42169432173
46263,24176.209401222262
46267,48274.877970196685
46673,29518.606958120086
46674,25958.14707536292
46676,11875.426503690856
46677,11153.334493011756
46678,26475.652450521193
46679,120528.99206862449
46680,63133.79245232101
46681,56909.464829226185
46682,6026.354553162113
46686,25632.56091344462
46687,25632.56091344462
47092,24385.48080228004
47093,40838.31670758948
47095,16907.155057174805
47096,45040.917188372834
47097,50588.51429326038
47098,76968.01760757576
47099,42800.74531688915
47100,7702.24448704151
47105,16107.865173889262
47106,70219.11424174611
47107,48007.885316750086
47510,982.7206458371717
47511,66514.23879920172
47512,15620.122265549748
47513,15210.65518486258
47514,6376.300511372348
47515,48657.42846431878
47516,46958.720201499884
47517,50970.70526844165
47518,16822.356060149606
47524,49330.84853687757
47525,38878.69771570402
47526,55471.415007602336
47527,10853.148698876214
47930,4648.785279400627
47931,52148.937008721165
47932,76121.52605130593
47933,43036.23242831125
47934,54265.606134406415
47935,9413.470202658567
47942,10925.487503204055
47943,52643.35902534294
47944,12249.063221649365
48350,8927.088325225377
48351,69513.94443712258
48352,40266.77207430078
48353,64260.93823359087
48362,6952.159525790863
48363,36172.23668090495
48771,8398.988539769434
48772,42053.81269588665
48773,17010.166111775863
49190,48558.18175062774
49191,25719.003832882572
49609,32532.510263230342
51184,63332.74950967691
51185,74590.17751067845
51603,68740.48360374357
51604,44112.3683848115
51605,52324.914171768396
51606,110231.04726945864
51607,57661.79635921314
52021,58992.80133002282
52022,62160.44608773394
52023,38159.04751319582
52024,7486.761480379526
52025,68273.16874050665
52026,70697.66304353924
52028,37933.290337071085
52439,75318.45299340879
52440,58358.44155232241
52441,92423.6709433967
52442,66950.5590182415
52443,56536.29899167416
52444,32222.695505603384
52445,57964.13249231268
52446,58464.89904346173
52447,52670.03649206309
52448,37300.547626821324
52856,64889.15564544094
52857,62995.04502183507
52858,91650.57111317094
52859,85733.60231067073
52860,21281.63767210661
52861,87756.19873819081
52862,85157.23600800091
52863,30813.133594811665
52864,85671.25797812616
52865,66551.77262539168
52866,45981.25794739417
53274,40682.784025303314
53275,73340.62523859138
53276,122712.65754193426
53277,88213.97451916315
53278,61628.104717755385
53279,80758.42760955481
53280,63835.077053709916
53281,65994.46614112669
53282,63419.31001213707
53283,82984.90708863722
53284,62312.78578491505
53285,29449.33489893491
53692,45661.07085030389
53693,46134.830900031935
53694,41782.150353625715
53695,54499.86382337432
53696,53599.21214683049
53697,57598.07841122286
53698,26236.452888033622
53699,46203.76126850909
53700,37918.293983830605
53701,58578.474521094104
53702,85640.99091701802
53703,99175.78483606369
53704,86523.12163982638
53705,33374.40456463679
54110,31090.90805838575
54111,112949.42938286232
54112,75612.69328368743
54113,46121.37901625335
54114,94251.48969738845
54115,69776.39970542128
54116,70437.39643513455
54117,55712.4185227281
54118,76502.4788388783
54119,26862.113503061504
54120,69643.88575598648
54121,70138.87118083089
54122,74826.83486512324
54123,58110.34439429782
54124,94618.94342218003
54125,83614.92164142137
54530,74884.5139608275
54531,46975.67705329358
54532,32615.783102074856
54533,60928.690823357574
54534,112329.04625169394
54535,26230.70160007113
54536,49258.00710944974
54537,124825.17596796274
54538,49307.06843041992
54539,57755.895303758996
54540,41701.80210196647
54541,46607.33434610767
54542,70741.42120031608
54543,46743.88597342548
54949,47509.785775098324
54950,107286.18838595155
54951,50704.20642270219
54952,49768.786408369044
54953,53735.41541367893
54954,169746.08446695693
54955,95734.02915135436
54956,68191.24592941518
54957,80745.15148684422
54958,92912.25449120975
54959,48047.56246348469
54960,62679.96001929382
54961,76686.32295371908
54962,61351.339298498955
55369,85801.70881855216
55370,37405.705733355506
55371,24009.901092646458
55372,55516.12117964757
55373,81790.53482486456
55374,98548.05211594276
55375,25515.929569246517
55376,56272.94303325183
55377,67134.76778618086
55378,72103.081327729
55379,91829.66836448423
55380,75906.74764297197
55381,78228.33929218932
55382,32428.6629994092
55788,78819.11156500301
55789,59538.57925893571
55790,25377.551095010924
55791,87719.75119435664
55792,52138.604624769076
55793,218967.9485612885
55794,71411.92538477846
55795,48502.73164746608
55796,55445.302835794864
55797,69820.96262551367
55798,58247.1384036822
55799,92291.768481587
55800,54080.98640483766
56208,44691.95548541218
56209,23027.363671472696
56210,48651.1981508199
56211,87062.38743143284
56212,295091.49234387965
56213,70344.2195249835
56214,86191.87035102765
56215,80685.49602316057
56216,55185.42076138759
56217,72373.96497335726
56218,59473.10776043497
56219,62377.00517919389
56220,85661.36095643968
56628,35588.67933943868
56629,61038.28858947923
56630,58531.47306787526
56631,54225.61220957294
56632,74752.25991822807
56633,74048.98829148416
56634,61101.995279781695
56635,28412.475695585512
56636,78323.77091564477
56637,63920.52146258895
57047,35023.91859108898
57048,41360.045316676034
57049,44836.26361290427
57050,109431.83946039535
57051,95506.06148392895
57052,15653.951706279702
57053,70258.5602463149
57054,57239.05556967722
57055,73316.0752751651
57472,48692.155789241224
33115,48629.48847595166
33533,37596.38042576328
33534,85098.58073624049
33535,105701.25207270803
33536,171828.84953655436
33537,94308.1271784458
33538,11332.86603222688
33544,33291.346178902175
33950,14123.665091847173
33951,86636.24110202298
33952,68477.73560584172
33953,96446.28838341891
33954,97804.60829407678
33955,89703.48878844614
33956,148206.93479646838
33957,76933.22035196316
33958,10433.617064614053
33960,7999.098182581178
33961,10737.25330889789
33962,14349.665948559146
33963,50818.4503617509
33964,40823.411763404794
34369,69635.84977831098
34370,88597.30695755435
34371,122350.01634267386
34372,101614.72178488321
34373,81781.83877376684
34374,97558.32788461067
34375,110432.33865421337
34376,152108.86183398688
34377,91465.8779744749
34378,28820.325928950024
34379,81347.4684089446
34380,64227.8191448633
34381,7552.49673879488
34382,13047.445979997758
34788,126285.99649793716
34789,52837.88609500006
34790,143476.51237894763
34791,92131.1158989849
34792,28676.3425665493
34793,59823.37199755505
34794,35487.63353670764
34795,103426.5495829607
34796,99588.38628434246
34797,153367.0330179626
34798,163906.5059109797
34799,81371.38665870139
34800,37557.117882024526
34801,72570.62489951165
35206,11636.17083063865
35207,72174.69966204002
35208,98020.13045465408
35209,91514.96182426065
35210,78591.78223215518
35211,71604.63824262445
35212,87816.10051642607
35213,114389.27402273739
35214,130364.95458683692
35215,110511.40684878142
35216,50866.88750760151
35217,97595.31946793749
35218,88798.00555946364
35219,116148.78714909774
35626,13347.353213925324
35627,113795.60949515588
35628,38599.592929909406
35629,96426.44761850024
35630,89498.65331786773
35631,76573.67165176869
35632,59217.569969701755
35633,154813.70628299756
35634,118372.65993839706
35635,99289.65822007017
35636,105470.32478461138
35637,113927.69518766817
35638,168400.06498040975
35639,121535.37047723164
36046,7494.161570952181
36047,20654.178671888552
36048,92863.92132508791
36049,76291.07728893482
36050,38050.06058751945
36051,63915.54673706658
36052,87499.00425050223
36053,70796.18769785878
36054,139455.47080789506
36055,213907.56980538633
36056,169643.21184883005
36467,36425.11734648638
36468,160831.95277605837
36469,42123.99390751435
36470,147460.689747857
36471,322402.8844389591
36472,174027.55087084413
36473,192296.35112325195
36474,242617.15223129236
36475,216162.98529928055
36887,34317.249445537775
36888,113616.1183862169
36889,132703.494943448
36890,45111.42177211246
36891,326103.22750882065
36892,322897.38773841027
36893,98208.26646881213
36894,119038.95047779776
37307,43419.15997419462
37308,75806.02752145768
37310,120235.20445560662
37311,23056.38512132038
37312,23789.985966991
37313,226324.56613058416
30042,20432.27637978241
30043,49427.92072602062
30044,28172.12970160268
30045,35998.46972277189
30046,21063.91613938708
30462,137970.21819791582
30463,88624.42323252774
30464,23507.51757563957
30465,21191.60055817932
30881,24459.033660760164
30882,68258.99978007507
31300,87784.29526964792
31301,61164.11929466815
31302,14410.026056017032
31719,2881.101800677577
31720,46266.59501155873
31721,61765.82619721672
32139,1466.9878982511975
32140,58460.11946208453
32141,24672.696746924572
67576,27827.993910004196
67992,56881.19201168922
67993,47366.16326419638
67994,110953.24367672019
67995,60181.08901732809
67996,63696.6351043631
68405,102986.47973691577
68407,15188.737885254503
68409,31710.587993933135
68410,75182.6066700935
68411,124697.85535170286
68412,50847.422850509494
68413,50041.52586924287
68414,42991.21454034345
68824,73834.6481803123
68825,118470.24907440906
68826,50484.19797906321
68827,55869.213395953084
68828,49276.78652596057
68829,75111.53817155464
68830,50137.9591282465
68831,43426.620821882934
68832,74012.33123788772
68833,73864.19101634948
68834,162281.94666145515
69242,143010.90883889268
69243,106157.9337529692
69244,86050.33536658695
69245,46612.060158712535
69246,48792.54400006691
69247,71128.17985765239
69248,38020.05608541478
69249,57418.20492572996
69250,66068.08888472964
69251,66106.58816878572
69252,24337.505336171744
69253,51412.01646014667
69661,88496.65003050263
69662,133604.30428640314
69663,243063.2097755841
69664,178174.63354961606
69665,52822.42099533159
69666,86481.89363022216
69667,44666.49933828826
69668,57929.65610319199
69669,64016.507123522344
69670,12026.953674752245
69671,13448.510945612761
69672,54625.14935303349
70081,13063.555002612162
70082,169542.95711912232
70083,100109.44798541264
70084,48934.24773812975
70085,102511.68757274916
70086,35438.08098614526
70087,64864.89248550666
70088,89088.6182983494
70089,75395.88436030896
70090,58425.72087279146
70091,58856.28925116223
70500,3207.142923645949
70501,90509.24372292066
70502,119023.74960949727
70503,91818.28867068594
70504,66878.75989089045
70505,8232.242144383954
70506,71928.10222578174
70507,80235.2021777211
70508,66429.72585848307
70509,62092.8931343254
70510,68939.73219333665
70511,41924.26864526812
70512,29559.591057760466
70920,26873.76896937726
70921,74548.756854741
70922,108921.00769119307
70923,126878.03551273738
70924,47033.01919691015
70925,48933.67834530579
70926,68831.42107039792
70927,76249.18721740306
70928,102031.8795496684
70929,61544.12235587883
70930,44663.2511151241
70931,63674.2373532164
71341,23634.98722001261
71342,89852.74121322385
71343,59028.4508768408
71344,29992.10920781566
71345,30441.72140280075
71346,82879.38463911471
71347,76813.4369316836
71348,61693.315226329854
71349,57368.985889073694
71350,51646.548990690644
71761,24362.844673846954
71762,105574.08522737394
71763,38955.64669344378
71764,79007.37274509195
71765,89224.3751430055
71766,69538.14150782468
71767,68247.0929158167
71768,43188.455724259285
71769,106517.61095773637
72181,14632.723526395963
72182,102979.69791188237
72183,95400.75928445368
72184,120073.17971529526
72185,76453.30713958123
72186,10870.53761097611
72188,44772.34269661541
72602,50920.69049348595
72603,60002.66112384814
72604,58330.43918239653
72605,53583.37198468752
72606,61430.48816673296
72607,63163.43007264171
72608,60275.032654049544
73020,10770.430668276254
73021,84437.27878355986
73022,218869.84801682556
73023,74831.55377190675
73024,74771.25917352088
73025,99191.56447505786
73026,36189.13692869268
73027,23119.775812591404
73441,17496.38996957945
73442,25237.605857992694
73443,10279.969270333833
41619,51852.53612537953
41620,183385.836610018
41621,415036.34980799945
41622,371604.78984200105
41623,261419.13884625482
41624,268156.55583652185
41625,179216.91718004196
41626,76185.88333666859
42038,241531.35738329674
42039,179431.71597649963
42040,333907.19015600387
42041,196751.97922128552
42042,273095.93246757565
42043,316549.87491808657
42044,70022.86493825371
42045,126538.0579499495
42457,142941.3749855939
42458,66071.01725184525
42459,93147.70963898303
42460,30897.29868492399
42461,99303.50032292593
42462,118515.48360446606
42463,79663.84330794636
42464,87796.28283885831
42465,4324.715974278529
42876,80209.6095384822
42877,92080.1752115292
42878,124786.87626973716
42879,70370.55427099505
